codice_regione;regione;codice_azienda_sanitaria_asl;azienda_sanitaria_ASL ;codice_struttura;denominazione_struttura;indirizzo_struttura;latitudine;longitudine;tipo_apparecchiatura;cod_classificazione_cnd;descrizione_cnd;num_apparecchiature;num_app_disponibili;caratteristiche
120;LAZIO;202;ROMA 2;NA000574;CLINICAL MEDICAL CONSULTING SRL;VIA ANTONIO MARIA LORGNA, 30 - 00143 - Roma (RM);41.824278;12.5057284;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;NA000585;DIAGNOSTICA X IMMAGINI S.R.L.;VIA VIA GIUSEPPE ALBANESE RUFFO , 38 - 00173 - Roma (RM);41.8510632;12.5919298;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000664;POLIAMBULATORIO CAVE SRL;VIA POLLENZA, 4 - 00156 - Roma (RM);41.9412539;12.5748846;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000664;POLIAMBULATORIO CAVE SRL;VIA POLLENZA, 4 - 00156 - Roma (RM);41.9412539;12.5748846;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;NA000664;POLIAMBULATORIO CAVE SRL;VIA POLLENZA, 4 - 00156 - Roma (RM);41.9412539;12.5748846;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;NA000676;SANTAGOSTINO ROMA CASILINA;VIA DI TOR TRE TESTE, 17D - 00169 - Roma (RM);41.8696731;12.5869709;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000676;SANTAGOSTINO ROMA CASILINA;VIA DI TOR TRE TESTE, 17D - 00169 - Roma (RM);41.8696731;12.5869709;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;NA000677;SANT'AGOSTINO LA TUA SALUTE ;VIA DELLE SETTE CHIESE , 132A-146 - 00145 - Roma (RM);45.462491;9.193425;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000677;SANT'AGOSTINO LA TUA SALUTE ;VIA DELLE SETTE CHIESE , 132A-146 - 00145 - Roma (RM);45.462491;9.193425;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;NA000677;SANT'AGOSTINO LA TUA SALUTE ;VIA DELLE SETTE CHIESE , 132A-146 - 00145 - Roma (RM);45.462491;9.193425;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;000501;Casa della Salute di Ostia ex PRESIDIO S. AGOSTINO;LUNGOMARE PAOLO TOSCANELLI,230 - 00121 - Roma (RM);41.7332363;12.266517799999974;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;000701;CASA DI COMUNITA' ACILIA;VIA DI CASALBERNOCCHI 61 - 00125 - Roma (RM);41.7845865;12.3801287;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;001501;POLIAMBULATORIO FIUMICINO;VIA CONI ZUGNA, 173 - 00054 - Fiumicino (RM);41.764275;12.238043;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;010403;USI ACILIA SEDE ACILIA (EX STUDIO RONCONI);Via F.S. Altamura, 44 - 00125 - Roma (RM);41.7799899;12.3601244;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;010403;USI ACILIA SEDE ACILIA (EX STUDIO RONCONI);Via F.S. Altamura, 44 - 00125 - Roma (RM);41.7799899;12.3601244;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;010403;USI ACILIA SEDE ACILIA (EX STUDIO RONCONI);Via F.S. Altamura, 44 - 00125 - Roma (RM);41.7799899;12.3601244;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;010802;U.S.I. SPA  (Unione Sanitaria Internazionale) ex Axalab;VIA ESCHILO, 191 - 00125 - Roma (RM);41.75602960000001;12.3696786;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;011101;ECORAD SRL;VIA DEI TRAGHETTI 22/24 - 00121 - Roma (RM);41.7357202;12.2798679;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;011302;STUD.DI RADIOLOGIA E ROENTGENTERAPIA LIDO OSTIA;CORSO DUCA DI GENOVA 26 - 00121 - Roma (RM);41.7329921;12.2738844;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;203;ROMA 3;011302;STUD.DI RADIOLOGIA E ROENTGENTERAPIA LIDO OSTIA;CORSO DUCA DI GENOVA 26 - 00121 - Roma (RM);41.7329921;12.2738844;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;011302;STUD.DI RADIOLOGIA E ROENTGENTERAPIA LIDO OSTIA;CORSO DUCA DI GENOVA 26 - 00121 - Roma (RM);41.7329921;12.2738844;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;011602;MARILAB  RMN  S.R.L.;VIA ALFREDO ZAMBRINI, 14 - 00121 - Roma (RM);41.8666435;12.4857565;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;011602;MARILAB  RMN  S.R.L.;VIA ALFREDO ZAMBRINI, 14 - 00121 - Roma (RM);41.8666435;12.4857565;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;011602;MARILAB  RMN  S.R.L.;VIA ALFREDO ZAMBRINI, 14 - 00121 - Roma (RM);41.8666435;12.4857565;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;011901;VILLA DEL LIDO S.R.L.;VIALE DEL LIDO 3 - 00122 - Roma (RM);41.72920329999999;12.2872955;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;011901;VILLA DEL LIDO S.R.L.;VIALE DEL LIDO 3 - 00122 - Roma (RM);41.72920329999999;12.2872955;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;011901;VILLA DEL LIDO S.R.L.;VIALE DEL LIDO 3 - 00122 - Roma (RM);41.72920329999999;12.2872955;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;012501;CENTRO DIAGNOSTICA LIDO S.R.L.;VIA CAPO SOPRANO 21 - 00122 - Roma (RM);41.7346409;12.2864857;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;203;ROMA 3;012501;CENTRO DIAGNOSTICA LIDO S.R.L.;VIA CAPO SOPRANO 21 - 00122 - Roma (RM);41.7346409;12.2864857;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;012801;STUDIO  RADIOLOGICO DR. DI STEFANO S.N.C;VIA FORMOSO,52 - 54 - 56 - 58 - 00054 - Fiumicino (RM);41.7603753;12.2292375;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;012801;STUDIO  RADIOLOGICO DR. DI STEFANO S.N.C;VIA FORMOSO,52 - 54 - 56 - 58 - 00054 - Fiumicino (RM);41.7603753;12.2292375;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;012801;STUDIO  RADIOLOGICO DR. DI STEFANO S.N.C;VIA FORMOSO,52 - 54 - 56 - 58 - 00054 - Fiumicino (RM);41.7603753;12.2292375;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;013001;RADIOLOGIA FIUMICINO S.R.L.;LARGO G. DA MONTESARCHIO 17 - 00125 - Roma (RM);41.7843582;12.3639415;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;022001;AXA MEDICA  srl;VIA PINDARO 28/N - 00125 - Roma (RM);41.7565747;12.3680806;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;022001;AXA MEDICA  srl;VIA PINDARO 28/N - 00125 - Roma (RM);41.7565747;12.3680806;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;022001;AXA MEDICA  srl;VIA PINDARO 28/N - 00125 - Roma (RM);41.7565747;12.3680806;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;070200;POLIAMBULATORIO RAMAZZINI;VIA BERNARDINO RAMAZZINI, 15 - 00151 - Roma (RM);41.8639816;12.4500638;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;100230;POLIAMBULATORIO VIA VERONESE;VIA VERONESE, 59 - 00146 - Roma (RM);41.8663675;12.46461069999998;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;100405;BPL SANITARIA E AMBIENTE SRL;VIA ODERISI DA GUBBIO,10 - 00146 - Roma (RM);41.8690569;12.466708499999982;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;203;ROMA 3;120061;OSPEDALE G. B. GRASSI;VIA G. C. PASSERONI, 28 - 00122 - Roma (RM);41.7295317;12.2976961;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;203;ROMA 3;120061;OSPEDALE G. B. GRASSI;VIA G. C. PASSERONI, 28 - 00122 - Roma (RM);41.7295317;12.2976961;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120061;OSPEDALE G. B. GRASSI;VIA G. C. PASSERONI, 28 - 00122 - Roma (RM);41.7295317;12.2976961;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;2;2;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120061;OSPEDALE G. B. GRASSI;VIA G. C. PASSERONI, 28 - 00122 - Roma (RM);41.7295317;12.2976961;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;3;3;2 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;120075;OSPEDALE ISRAELITICO;VIA FULDA 14 - 00148 - Roma (RM);41.8356714;12.4278713;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120075;OSPEDALE ISRAELITICO;VIA FULDA 14 - 00148 - Roma (RM);41.8356714;12.4278713;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120075;OSPEDALE ISRAELITICO;VIA FULDA 14 - 00148 - Roma (RM);41.8356714;12.4278713;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;120113;CASA DI CURA VILLA PIA;VIA B RAMAZZINI,  93 - 00151 - Roma (RM);41.8681644;12.4507313;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120113;CASA DI CURA VILLA PIA;VIA B RAMAZZINI,  93 - 00151 - Roma (RM);41.8681644;12.4507313;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120130;CASA DI CURA VILLA SANDRA;VIA PORTUENSE 798 - 00148 - Roma (RM);41.850127;12.4210433;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120130;CASA DI CURA VILLA SANDRA;VIA PORTUENSE 798 - 00148 - Roma (RM);41.850127;12.4210433;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120130;CASA DI CURA VILLA SANDRA;VIA PORTUENSE 798 - 00148 - Roma (RM);41.850127;12.4210433;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120130;CASA DI CURA VILLA SANDRA;VIA PORTUENSE 798 - 00148 - Roma (RM);41.850127;12.4210433;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;120133;CASA DI CURA SALVATOR MUNDI;V.LE DELLE MURA GIANICOLENSI 67 - 00152 - Roma (RM);41.8830399;12.463176;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;203;ROMA 3;120133;CASA DI CURA SALVATOR MUNDI;V.LE DELLE MURA GIANICOLENSI 67 - 00152 - Roma (RM);41.8830399;12.463176;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120133;CASA DI CURA SALVATOR MUNDI;V.LE DELLE MURA GIANICOLENSI 67 - 00152 - Roma (RM);41.8830399;12.463176;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;120133;CASA DI CURA SALVATOR MUNDI;V.LE DELLE MURA GIANICOLENSI 67 - 00152 - Roma (RM);41.8830399;12.463176;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;ACC;Z11010102;ACCELERATORI LINEARI AD ENERGIA MEDIA E MULTIPLA;1;0; 
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;ANG;Z11030103;ANGIOGRAFI BIPLANARI;1;1; 
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;0; 
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;120173;EUROPEAN HOSPITAL;VIA PORTUENSE 700 - 00149 - Roma (RM);41.85240779999999;12.4355774;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;160200;F.I.R.A.L. srl;VIA LARI 18 - 00146 - Roma (RM);41.8494271;12.46110550000003;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;203;ROMA 3;160200;F.I.R.A.L. srl;VIA LARI 18 - 00146 - Roma (RM);41.8494271;12.46110550000003;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;160300;CLINITALIA S.R.L.;VIA ANTONIO LO SURDO,42 - 00146 - Roma (RM);41.8631722;12.470196100000067;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;210100;U.S.I. UNIONE SANITARIA INTERNAZIONALE SpA (ex Villa del Lido);Viale del Lido 3 - 00122 - Roma (RM);41.7292146;12.2873412;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;210100;U.S.I. UNIONE SANITARIA INTERNAZIONALE SpA (ex Villa del Lido);Viale del Lido 3 - 00122 - Roma (RM);41.7292146;12.2873412;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;210100;U.S.I. UNIONE SANITARIA INTERNAZIONALE SpA (ex Villa del Lido);Viale del Lido 3 - 00122 - Roma (RM);41.7292146;12.2873412;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;300100;ANALISYS 1980 S.R.L.;VIA ANTONIO LO SURDO 40/42 - 00146 - Roma (RM);41.7342952;12.2863209;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;300100;ANALISYS 1980 S.R.L.;VIA ANTONIO LO SURDO 40/42 - 00146 - Roma (RM);41.7342952;12.2863209;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;627300;SYNLAB LAZIO S.R.L. - VIA MANTEGAZZA;via Laura Mantegazza, 25 - 00152 - Roma (RM);41.8714078;12.4553365;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;910450;Poliambulatorio  Portuense Di Liegro;VIA DEI BUONVISI,50 - 00148 - Roma (RM);41.8539333;12.4231197;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;930800;POLIAMBULATORIO MAGLIANA EX VAIANO/FERMI;VIA VAIANO,53  --   4Â° Piano - 00146 - Roma (RM);41.84453;12.46123;TAC;Z11030602;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE A 2 STRATI ED INFERIORE A 16 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;203;ROMA 3;NA000232;ACILIA MEDICA SRL;VIA OTTONE FATTIBONI, 186 - 00126 - Roma (RM);41.7880611;12.3471054;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;NA000480;NUOVA SANITA' ROMANA SRL;VIA NUOVA SANITA' ROMANA SRL, 74/76 - 00124 - Roma (RM);41.8056655;12.5782521;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;203;ROMA 3;NA000480;NUOVA SANITA' ROMANA SRL;VIA NUOVA SANITA' ROMANA SRL, 74/76 - 00124 - Roma (RM);41.8056655;12.5782521;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;203;ROMA 3;NA000480;NUOVA SANITA' ROMANA SRL;VIA NUOVA SANITA' ROMANA SRL, 74/76 - 00124 - Roma (RM);41.8056655;12.5782521;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;204;ROMA 4;101500;SALUS S.R.L.;Via R. Cadorna 8/12 - 00053 - Civitavecchia (RM);42.0962247;11.7892886;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;2;2; 
120;LAZIO;204;ROMA 4;101500;SALUS S.R.L.;Via R. Cadorna 8/12 - 00053 - Civitavecchia (RM);42.0962247;11.7892886;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;204;ROMA 4;109300;CENTRO DIAGNOSTICO BRAMANTE;VIA DONATO  BRAMANTE, 1 - 00053 - Civitavecchia (RM);42.0900981;11.7984064;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;204;ROMA 4;109300;CENTRO DIAGNOSTICO BRAMANTE;VIA DONATO  BRAMANTE, 1 - 00053 - Civitavecchia (RM);42.0900981;11.7984064;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;204;ROMA 4;120045;OSPEDALE SAN PAOLO;LARGO DONATORI DEL SANGUE - 00053 - Civitavecchia (RM);42.0988206;11.8093988;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;204;ROMA 4;120045;OSPEDALE SAN PAOLO;LARGO DONATORI DEL SANGUE - 00053 - Civitavecchia (RM);42.0988206;11.8093988;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;204;ROMA 4;120045;OSPEDALE SAN PAOLO;LARGO DONATORI DEL SANGUE - 00053 - Civitavecchia (RM);42.0988206;11.8093988;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;204;ROMA 4;120059;OSPEDALE  PADRE PIO DI BRACCIANO;Via S. Lucia snc. - 00062 - Bracciano (RM);42.0999215;12.1670882;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;204;ROMA 4;120059;OSPEDALE  PADRE PIO DI BRACCIANO;Via S. Lucia snc. - 00062 - Bracciano (RM);42.0999215;12.1670882;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;204;ROMA 4;120140;CASA DI CURA SILIGATO;VIA BUONARROTI, 54 - 00053 - Civitavecchia (RM);42.091627;11.7974493;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;204;ROMA 4;120140;CASA DI CURA SILIGATO;VIA BUONARROTI, 54 - 00053 - Civitavecchia (RM);42.091627;11.7974493;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;204;ROMA 4;120140;CASA DI CURA SILIGATO;VIA BUONARROTI, 54 - 00053 - Civitavecchia (RM);42.091627;11.7974493;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;204;ROMA 4;203101;BIO MEDICA S.R.L.;VIA ANCONA, 94 - 00055 - Ladispoli (RM);41.9492829;12.0777705;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;204;ROMA 4;203101;BIO MEDICA S.R.L.;VIA ANCONA, 94 - 00055 - Ladispoli (RM);41.9492829;12.0777705;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;204;ROMA 4;208300;CASA DELLA COMUNITA' DI LADISPOLI;VIA AURELIA KM. 41,500 - 00055 - Ladispoli (RM);41.9656822;12.0872568;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;204;ROMA 4;303700;STUDIO RADIODIAGNOSTICO S.r.l.;Via di Cinquilla n.22 - 00062 - Bracciano (RM);42.0959488;12.1606364;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;204;ROMA 4;303700;STUDIO RADIODIAGNOSTICO S.r.l.;Via di Cinquilla n.22 - 00062 - Bracciano (RM);42.0959488;12.1606364;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
